Datetime,ID,Count,year,month,day,Hour,day_of_week,weekend
2013-07-09,7643.5,79.16666666666667,2013.0,7.0,9.0,11.5,1.0,0.0
2013-07-10,7667.5,82.25,2013.0,7.0,10.0,11.5,2.0,0.0
2013-07-11,7691.5,78.5,2013.0,7.0,11.0,11.5,3.0,0.0
2013-07-12,7715.5,53.833333333333336,2013.0,7.0,12.0,11.5,4.0,0.0
2013-07-13,7739.5,37.5,2013.0,7.0,13.0,11.5,5.0,1.0
2013-07-14,7763.5,37.833333333333336,2013.0,7.0,14.0,11.5,6.0,1.0
2013-07-15,7787.5,86.83333333333333,2013.0,7.0,15.0,11.5,0.0,0.0
2013-07-16,7811.5,95.58333333333333,2013.0,7.0,16.0,11.5,1.0,0.0
2013-07-17,7835.5,85.58333333333333,2013.0,7.0,17.0,11.5,2.0,0.0
2013-07-18,7859.5,70.5,2013.0,7.0,18.0,11.5,3.0,0.0
2013-07-19,7883.5,77.91666666666667,2013.0,7.0,19.0,11.5,4.0,0.0
2013-07-20,7907.5,50.333333333333336,2013.0,7.0,20.0,11.5,5.0,1.0
2013-07-21,7931.5,86.0,2013.0,7.0,21.0,11.5,6.0,1.0
2013-07-22,7955.5,124.25,2013.0,7.0,22.0,11.5,0.0,0.0
2013-07-23,7979.5,107.0,2013.0,7.0,23.0,11.5,1.0,0.0
2013-07-24,8003.5,83.08333333333333,2013.0,7.0,24.0,11.5,2.0,0.0
2013-07-25,8027.5,68.33333333333333,2013.0,7.0,25.0,11.5,3.0,0.0
2013-07-26,8051.5,78.83333333333333,2013.0,7.0,26.0,11.5,4.0,0.0
2013-07-27,8075.5,41.166666666666664,2013.0,7.0,27.0,11.5,5.0,1.0
2013-07-28,8099.5,41.416666666666664,2013.0,7.0,28.0,11.5,6.0,1.0
2013-07-29,8123.5,84.33333333333333,2013.0,7.0,29.0,11.5,0.0,0.0
2013-07-30,8147.5,80.41666666666667,2013.0,7.0,30.0,11.5,1.0,0.0
2013-07-31,8171.5,89.91666666666667,2013.0,7.0,31.0,11.5,2.0,0.0
2013-08-01,8195.5,103.83333333333333,2013.0,8.0,1.0,11.5,3.0,0.0
2013-08-02,8219.5,74.58333333333333,2013.0,8.0,2.0,11.5,4.0,0.0
2013-08-03,8243.5,54.166666666666664,2013.0,8.0,3.0,11.5,5.0,1.0
2013-08-04,8267.5,38.833333333333336,2013.0,8.0,4.0,11.5,6.0,1.0
2013-08-05,8291.5,131.91666666666666,2013.0,8.0,5.0,11.5,0.0,0.0
2013-08-06,8315.5,120.83333333333333,2013.0,8.0,6.0,11.5,1.0,0.0
2013-08-07,8339.5,95.75,2013.0,8.0,7.0,11.5,2.0,0.0
2013-08-08,8363.5,126.5,2013.0,8.0,8.0,11.5,3.0,0.0
2013-08-09,8387.5,78.91666666666667,2013.0,8.0,9.0,11.5,4.0,0.0
2013-08-10,8411.5,56.75,2013.0,8.0,10.0,11.5,5.0,1.0
2013-08-11,8435.5,43.333333333333336,2013.0,8.0,11.0,11.5,6.0,1.0
2013-08-12,8459.5,96.0,2013.0,8.0,12.0,11.5,0.0,0.0
2013-08-13,8483.5,99.25,2013.0,8.0,13.0,11.5,1.0,0.0
2013-08-14,8507.5,99.0,2013.0,8.0,14.0,11.5,2.0,0.0
2013-08-15,8531.5,172.16666666666666,2013.0,8.0,15.0,11.5,3.0,0.0
2013-08-16,8555.5,178.75,2013.0,8.0,16.0,11.5,4.0,0.0
2013-08-17,8579.5,69.83333333333333,2013.0,8.0,17.0,11.5,5.0,1.0
2013-08-18,8603.5,53.333333333333336,2013.0,8.0,18.0,11.5,6.0,1.0
2013-08-19,8627.5,127.91666666666667,2013.0,8.0,19.0,11.5,0.0,0.0
2013-08-20,8651.5,147.16666666666666,2013.0,8.0,20.0,11.5,1.0,0.0
2013-08-21,8675.5,133.33333333333334,2013.0,8.0,21.0,11.5,2.0,0.0
2013-08-22,8699.5,125.25,2013.0,8.0,22.0,11.5,3.0,0.0
2013-08-23,8723.5,102.0,2013.0,8.0,23.0,11.5,4.0,0.0
2013-08-24,8747.5,58.916666666666664,2013.0,8.0,24.0,11.5,5.0,1.0
2013-08-25,8771.5,48.166666666666664,2013.0,8.0,25.0,11.5,6.0,1.0
2013-08-26,8795.5,108.25,2013.0,8.0,26.0,11.5,0.0,0.0
2013-08-27,8819.5,105.0,2013.0,8.0,27.0,11.5,1.0,0.0
2013-08-28,8843.5,100.25,2013.0,8.0,28.0,11.5,2.0,0.0
2013-08-29,8867.5,170.0,2013.0,8.0,29.0,11.5,3.0,0.0
2013-08-30,8891.5,120.41666666666667,2013.0,8.0,30.0,11.5,4.0,0.0
2013-08-31,8915.5,63.833333333333336,2013.0,8.0,31.0,11.5,5.0,1.0
2013-09-01,8939.5,54.583333333333336,2013.0,9.0,1.0,11.5,6.0,1.0
2013-09-02,8963.5,100.33333333333333,2013.0,9.0,2.0,11.5,0.0,0.0
2013-09-03,8987.5,130.66666666666666,2013.0,9.0,3.0,11.5,1.0,0.0
2013-09-04,9011.5,160.58333333333334,2013.0,9.0,4.0,11.5,2.0,0.0
2013-09-05,9035.5,248.33333333333334,2013.0,9.0,5.0,11.5,3.0,0.0
2013-09-06,9059.5,116.91666666666667,2013.0,9.0,6.0,11.5,4.0,0.0
2013-09-07,9083.5,66.33333333333333,2013.0,9.0,7.0,11.5,5.0,1.0
2013-09-08,9107.5,58.25,2013.0,9.0,8.0,11.5,6.0,1.0
2013-09-09,9131.5,146.25,2013.0,9.0,9.0,11.5,0.0,0.0
2013-09-10,9155.5,115.33333333333333,2013.0,9.0,10.0,11.5,1.0,0.0
2013-09-11,9179.5,113.33333333333333,2013.0,9.0,11.0,11.5,2.0,0.0
2013-09-12,9203.5,118.5,2013.0,9.0,12.0,11.5,3.0,0.0
2013-09-13,9227.5,142.75,2013.0,9.0,13.0,11.5,4.0,0.0
2013-09-14,9251.5,81.0,2013.0,9.0,14.0,11.5,5.0,1.0
2013-09-15,9275.5,91.25,2013.0,9.0,15.0,11.5,6.0,1.0
2013-09-16,9299.5,129.91666666666666,2013.0,9.0,16.0,11.5,0.0,0.0
2013-09-17,9323.5,185.5,2013.0,9.0,17.0,11.5,1.0,0.0
2013-09-18,9347.5,151.83333333333334,2013.0,9.0,18.0,11.5,2.0,0.0
2013-09-19,9371.5,139.25,2013.0,9.0,19.0,11.5,3.0,0.0
2013-09-20,9395.5,130.08333333333334,2013.0,9.0,20.0,11.5,4.0,0.0
2013-09-21,9419.5,72.91666666666667,2013.0,9.0,21.0,11.5,5.0,1.0
2013-09-22,9443.5,67.08333333333333,2013.0,9.0,22.0,11.5,6.0,1.0
2013-09-23,9467.5,116.08333333333333,2013.0,9.0,23.0,11.5,0.0,0.0
2013-09-24,9491.5,150.25,2013.0,9.0,24.0,11.5,1.0,0.0
2013-09-25,9515.5,149.66666666666666,2013.0,9.0,25.0,11.5,2.0,0.0
2013-09-26,9539.5,144.33333333333334,2013.0,9.0,26.0,11.5,3.0,0.0
2013-09-27,9563.5,142.5,2013.0,9.0,27.0,11.5,4.0,0.0
2013-09-28,9587.5,101.33333333333333,2013.0,9.0,28.0,11.5,5.0,1.0
2013-09-29,9611.5,73.33333333333333,2013.0,9.0,29.0,11.5,6.0,1.0
2013-09-30,9635.5,123.83333333333333,2013.0,9.0,30.0,11.5,0.0,0.0
2013-10-01,9659.5,196.08333333333334,2013.0,10.0,1.0,11.5,1.0,0.0
2013-10-02,9683.5,146.33333333333334,2013.0,10.0,2.0,11.5,2.0,0.0
2013-10-03,9707.5,129.91666666666666,2013.0,10.0,3.0,11.5,3.0,0.0
2013-10-04,9731.5,104.75,2013.0,10.0,4.0,11.5,4.0,0.0
2013-10-05,9755.5,65.25,2013.0,10.0,5.0,11.5,5.0,1.0
2013-10-06,9779.5,51.75,2013.0,10.0,6.0,11.5,6.0,1.0
2013-10-07,9803.5,142.16666666666666,2013.0,10.0,7.0,11.5,0.0,0.0
2013-10-08,9827.5,191.58333333333334,2013.0,10.0,8.0,11.5,1.0,0.0
2013-10-09,9851.5,174.66666666666666,2013.0,10.0,9.0,11.5,2.0,0.0
2013-10-10,9875.5,173.0,2013.0,10.0,10.0,11.5,3.0,0.0
2013-10-11,9899.5,189.58333333333334,2013.0,10.0,11.0,11.5,4.0,0.0
2013-10-12,9923.5,97.08333333333333,2013.0,10.0,12.0,11.5,5.0,1.0
2013-10-13,9947.5,112.41666666666667,2013.0,10.0,13.0,11.5,6.0,1.0
2013-10-14,9971.5,159.66666666666666,2013.0,10.0,14.0,11.5,0.0,0.0
2013-10-15,9995.5,178.58333333333334,2013.0,10.0,15.0,11.5,1.0,0.0
2013-10-16,10019.5,177.25,2013.0,10.0,16.0,11.5,2.0,0.0
2013-10-17,10043.5,184.66666666666666,2013.0,10.0,17.0,11.5,3.0,0.0
2013-10-18,10067.5,156.83333333333334,2013.0,10.0,18.0,11.5,4.0,0.0
2013-10-19,10091.5,84.75,2013.0,10.0,19.0,11.5,5.0,1.0
2013-10-20,10115.5,71.0,2013.0,10.0,20.0,11.5,6.0,1.0
2013-10-21,10139.5,156.58333333333334,2013.0,10.0,21.0,11.5,0.0,0.0
2013-10-22,10163.5,176.16666666666666,2013.0,10.0,22.0,11.5,1.0,0.0
2013-10-23,10187.5,166.16666666666666,2013.0,10.0,23.0,11.5,2.0,0.0
2013-10-24,10211.5,146.0,2013.0,10.0,24.0,11.5,3.0,0.0
2013-10-25,10235.5,121.75,2013.0,10.0,25.0,11.5,4.0,0.0
2013-10-26,10259.5,82.66666666666667,2013.0,10.0,26.0,11.5,5.0,1.0
2013-10-27,10283.5,86.75,2013.0,10.0,27.0,11.5,6.0,1.0
2013-10-28,10307.5,147.33333333333334,2013.0,10.0,28.0,11.5,0.0,0.0
2013-10-29,10331.5,167.91666666666666,2013.0,10.0,29.0,11.5,1.0,0.0
2013-10-30,10355.5,157.25,2013.0,10.0,30.0,11.5,2.0,0.0
2013-10-31,10379.5,142.0,2013.0,10.0,31.0,11.5,3.0,0.0
2013-11-01,10403.5,161.58333333333334,2013.0,11.0,1.0,11.5,4.0,0.0
2013-11-02,10427.5,103.08333333333333,2013.0,11.0,2.0,11.5,5.0,1.0
2013-11-03,10451.5,76.83333333333333,2013.0,11.0,3.0,11.5,6.0,1.0
2013-11-04,10475.5,156.41666666666666,2013.0,11.0,4.0,11.5,0.0,0.0
2013-11-05,10499.5,169.75,2013.0,11.0,5.0,11.5,1.0,0.0
2013-11-06,10523.5,170.75,2013.0,11.0,6.0,11.5,2.0,0.0
2013-11-07,10547.5,193.91666666666666,2013.0,11.0,7.0,11.5,3.0,0.0
2013-11-08,10571.5,120.75,2013.0,11.0,8.0,11.5,4.0,0.0
2013-11-09,10595.5,86.0,2013.0,11.0,9.0,11.5,5.0,1.0
2013-11-10,10619.5,93.5,2013.0,11.0,10.0,11.5,6.0,1.0
2013-11-11,10643.5,182.66666666666666,2013.0,11.0,11.0,11.5,0.0,0.0
2013-11-12,10667.5,135.91666666666666,2013.0,11.0,12.0,11.5,1.0,0.0
2013-11-13,10691.5,178.08333333333334,2013.0,11.0,13.0,11.5,2.0,0.0
2013-11-14,10715.5,165.91666666666666,2013.0,11.0,14.0,11.5,3.0,0.0
2013-11-15,10739.5,120.83333333333333,2013.0,11.0,15.0,11.5,4.0,0.0
2013-11-16,10763.5,80.33333333333333,2013.0,11.0,16.0,11.5,5.0,1.0
2013-11-17,10787.5,78.75,2013.0,11.0,17.0,11.5,6.0,1.0
2013-11-18,10811.5,155.41666666666666,2013.0,11.0,18.0,11.5,0.0,0.0
2013-11-19,10835.5,158.41666666666666,2013.0,11.0,19.0,11.5,1.0,0.0
2013-11-20,10859.5,149.16666666666666,2013.0,11.0,20.0,11.5,2.0,0.0
2013-11-21,10883.5,185.91666666666666,2013.0,11.0,21.0,11.5,3.0,0.0
2013-11-22,10907.5,129.66666666666666,2013.0,11.0,22.0,11.5,4.0,0.0
2013-11-23,10931.5,79.0,2013.0,11.0,23.0,11.5,5.0,1.0
2013-11-24,10955.5,127.75,2013.0,11.0,24.0,11.5,6.0,1.0
2013-11-25,10979.5,136.5,2013.0,11.0,25.0,11.5,0.0,0.0
2013-11-26,11003.5,198.66666666666666,2013.0,11.0,26.0,11.5,1.0,0.0
2013-11-27,11027.5,180.16666666666666,2013.0,11.0,27.0,11.5,2.0,0.0
2013-11-28,11051.5,184.41666666666666,2013.0,11.0,28.0,11.5,3.0,0.0
2013-11-29,11075.5,156.91666666666666,2013.0,11.0,29.0,11.5,4.0,0.0
2013-11-30,11099.5,112.91666666666667,2013.0,11.0,30.0,11.5,5.0,1.0
2013-12-01,11123.5,87.16666666666667,2013.0,12.0,1.0,11.5,6.0,1.0
2013-12-02,11147.5,168.41666666666666,2013.0,12.0,2.0,11.5,0.0,0.0
2013-12-03,11171.5,257.75,2013.0,12.0,3.0,11.5,1.0,0.0
2013-12-04,11195.5,211.58333333333334,2013.0,12.0,4.0,11.5,2.0,0.0
2013-12-05,11219.5,206.16666666666666,2013.0,12.0,5.0,11.5,3.0,0.0
2013-12-06,11243.5,189.91666666666666,2013.0,12.0,6.0,11.5,4.0,0.0
2013-12-07,11267.5,97.66666666666667,2013.0,12.0,7.0,11.5,5.0,1.0
2013-12-08,11291.5,100.58333333333333,2013.0,12.0,8.0,11.5,6.0,1.0
2013-12-09,11315.5,183.08333333333334,2013.0,12.0,9.0,11.5,0.0,0.0
2013-12-10,11339.5,160.41666666666666,2013.0,12.0,10.0,11.5,1.0,0.0
2013-12-11,11363.5,200.33333333333334,2013.0,12.0,11.0,11.5,2.0,0.0
2013-12-12,11387.5,198.83333333333334,2013.0,12.0,12.0,11.5,3.0,0.0
2013-12-13,11411.5,151.0,2013.0,12.0,13.0,11.5,4.0,0.0
2013-12-14,11435.5,90.25,2013.0,12.0,14.0,11.5,5.0,1.0
2013-12-15,11459.5,113.41666666666667,2013.0,12.0,15.0,11.5,6.0,1.0
2013-12-16,11483.5,218.83333333333334,2013.0,12.0,16.0,11.5,0.0,0.0
2013-12-17,11507.5,187.83333333333334,2013.0,12.0,17.0,11.5,1.0,0.0
2013-12-18,11531.5,196.16666666666666,2013.0,12.0,18.0,11.5,2.0,0.0
2013-12-19,11555.5,181.0,2013.0,12.0,19.0,11.5,3.0,0.0
2013-12-20,11579.5,144.75,2013.0,12.0,20.0,11.5,4.0,0.0
2013-12-21,11603.5,82.83333333333333,2013.0,12.0,21.0,11.5,5.0,1.0
2013-12-22,11627.5,77.58333333333333,2013.0,12.0,22.0,11.5,6.0,1.0
2013-12-23,11651.5,151.75,2013.0,12.0,23.0,11.5,0.0,0.0
2013-12-24,11675.5,133.25,2013.0,12.0,24.0,11.5,1.0,0.0
2013-12-25,11699.5,153.16666666666666,2013.0,12.0,25.0,11.5,2.0,0.0
2013-12-26,11723.5,140.66666666666666,2013.0,12.0,26.0,11.5,3.0,0.0
2013-12-27,11747.5,161.16666666666666,2013.0,12.0,27.0,11.5,4.0,0.0
2013-12-28,11771.5,128.5,2013.0,12.0,28.0,11.5,5.0,1.0
2013-12-29,11795.5,97.08333333333333,2013.0,12.0,29.0,11.5,6.0,1.0
2013-12-30,11819.5,205.33333333333334,2013.0,12.0,30.0,11.5,0.0,0.0
2013-12-31,11843.5,202.5,2013.0,12.0,31.0,11.5,1.0,0.0
2014-01-01,11867.5,188.16666666666666,2014.0,1.0,1.0,11.5,2.0,0.0
2014-01-02,11891.5,178.0,2014.0,1.0,2.0,11.5,3.0,0.0
2014-01-03,11915.5,176.83333333333334,2014.0,1.0,3.0,11.5,4.0,0.0
2014-01-04,11939.5,117.83333333333333,2014.0,1.0,4.0,11.5,5.0,1.0
2014-01-05,11963.5,99.25,2014.0,1.0,5.0,11.5,6.0,1.0
2014-01-06,11987.5,219.33333333333334,2014.0,1.0,6.0,11.5,0.0,0.0
2014-01-07,12011.5,175.91666666666666,2014.0,1.0,7.0,11.5,1.0,0.0
2014-01-08,12035.5,177.41666666666666,2014.0,1.0,8.0,11.5,2.0,0.0
2014-01-09,12059.5,171.58333333333334,2014.0,1.0,9.0,11.5,3.0,0.0
2014-01-10,12083.5,171.75,2014.0,1.0,10.0,11.5,4.0,0.0
2014-01-11,12107.5,111.0,2014.0,1.0,11.0,11.5,5.0,1.0
2014-01-12,12131.5,96.08333333333333,2014.0,1.0,12.0,11.5,6.0,1.0
2014-01-13,12155.5,198.91666666666666,2014.0,1.0,13.0,11.5,0.0,0.0
2014-01-14,12179.5,172.25,2014.0,1.0,14.0,11.5,1.0,0.0
2014-01-15,12203.5,162.16666666666666,2014.0,1.0,15.0,11.5,2.0,0.0
2014-01-16,12227.5,118.91666666666667,2014.0,1.0,16.0,11.5,3.0,0.0
2014-01-17,12251.5,125.16666666666667,2014.0,1.0,17.0,11.5,4.0,0.0
2014-01-18,12275.5,90.16666666666667,2014.0,1.0,18.0,11.5,5.0,1.0
2014-01-19,12299.5,92.33333333333333,2014.0,1.0,19.0,11.5,6.0,1.0
2014-01-20,12323.5,237.83333333333334,2014.0,1.0,20.0,11.5,0.0,0.0
2014-01-21,12347.5,207.58333333333334,2014.0,1.0,21.0,11.5,1.0,0.0
2014-01-22,12371.5,200.08333333333334,2014.0,1.0,22.0,11.5,2.0,0.0
2014-01-23,12395.5,252.91666666666666,2014.0,1.0,23.0,11.5,3.0,0.0
2014-01-24,12419.5,178.58333333333334,2014.0,1.0,24.0,11.5,4.0,0.0
2014-01-25,12443.5,97.75,2014.0,1.0,25.0,11.5,5.0,1.0
2014-01-26,12467.5,123.5,2014.0,1.0,26.0,11.5,6.0,1.0
2014-01-27,12491.5,227.75,2014.0,1.0,27.0,11.5,0.0,0.0
2014-01-28,12515.5,215.08333333333334,2014.0,1.0,28.0,11.5,1.0,0.0
2014-01-29,12539.5,193.16666666666666,2014.0,1.0,29.0,11.5,2.0,0.0
2014-01-30,12563.5,179.75,2014.0,1.0,30.0,11.5,3.0,0.0
2014-01-31,12587.5,226.25,2014.0,1.0,31.0,11.5,4.0,0.0
2014-02-01,12611.5,134.5,2014.0,2.0,1.0,11.5,5.0,1.0
2014-02-02,12635.5,105.08333333333333,2014.0,2.0,2.0,11.5,6.0,1.0
2014-02-03,12659.5,191.16666666666666,2014.0,2.0,3.0,11.5,0.0,0.0
2014-02-04,12683.5,267.75,2014.0,2.0,4.0,11.5,1.0,0.0
2014-02-05,12707.5,254.5,2014.0,2.0,5.0,11.5,2.0,0.0
2014-02-06,12731.5,216.91666666666666,2014.0,2.0,6.0,11.5,3.0,0.0
2014-02-07,12755.5,205.75,2014.0,2.0,7.0,11.5,4.0,0.0
2014-02-08,12779.5,159.5,2014.0,2.0,8.0,11.5,5.0,1.0
2014-02-09,12803.5,179.58333333333334,2014.0,2.0,9.0,11.5,6.0,1.0
2014-02-10,12827.5,299.8333333333333,2014.0,2.0,10.0,11.5,0.0,0.0
2014-02-11,12851.5,224.08333333333334,2014.0,2.0,11.0,11.5,1.0,0.0
2014-02-12,12875.5,216.25,2014.0,2.0,12.0,11.5,2.0,0.0
2014-02-13,12899.5,212.91666666666666,2014.0,2.0,13.0,11.5,3.0,0.0
2014-02-14,12923.5,236.16666666666666,2014.0,2.0,14.0,11.5,4.0,0.0
2014-02-15,12947.5,134.91666666666666,2014.0,2.0,15.0,11.5,5.0,1.0
2014-02-16,12971.5,117.25,2014.0,2.0,16.0,11.5,6.0,1.0
2014-02-17,12995.5,239.58333333333334,2014.0,2.0,17.0,11.5,0.0,0.0
2014-02-18,13019.5,232.58333333333334,2014.0,2.0,18.0,11.5,1.0,0.0
2014-02-19,13043.5,229.66666666666666,2014.0,2.0,19.0,11.5,2.0,0.0
2014-02-20,13067.5,193.58333333333334,2014.0,2.0,20.0,11.5,3.0,0.0
2014-02-21,13091.5,171.16666666666666,2014.0,2.0,21.0,11.5,4.0,0.0
2014-02-22,13115.5,115.83333333333333,2014.0,2.0,22.0,11.5,5.0,1.0
2014-02-23,13139.5,114.25,2014.0,2.0,23.0,11.5,6.0,1.0
2014-02-24,13163.5,226.08333333333334,2014.0,2.0,24.0,11.5,0.0,0.0
2014-02-25,13187.5,218.83333333333334,2014.0,2.0,25.0,11.5,1.0,0.0
2014-02-26,13211.5,272.0833333333333,2014.0,2.0,26.0,11.5,2.0,0.0
2014-02-27,13235.5,231.33333333333334,2014.0,2.0,27.0,11.5,3.0,0.0
2014-02-28,13259.5,204.5,2014.0,2.0,28.0,11.5,4.0,0.0
2014-03-01,13283.5,122.58333333333333,2014.0,3.0,1.0,11.5,5.0,1.0
2014-03-02,13307.5,108.66666666666667,2014.0,3.0,2.0,11.5,6.0,1.0
2014-03-03,13331.5,228.0,2014.0,3.0,3.0,11.5,0.0,0.0
2014-03-04,13355.5,236.33333333333334,2014.0,3.0,4.0,11.5,1.0,0.0
2014-03-05,13379.5,263.9166666666667,2014.0,3.0,5.0,11.5,2.0,0.0
2014-03-06,13403.5,232.41666666666666,2014.0,3.0,6.0,11.5,3.0,0.0
2014-03-07,13427.5,212.91666666666666,2014.0,3.0,7.0,11.5,4.0,0.0
2014-03-08,13451.5,126.0,2014.0,3.0,8.0,11.5,5.0,1.0
2014-03-09,13475.5,122.0,2014.0,3.0,9.0,11.5,6.0,1.0
2014-03-10,13499.5,243.16666666666666,2014.0,3.0,10.0,11.5,0.0,0.0
2014-03-11,13523.5,227.75,2014.0,3.0,11.0,11.5,1.0,0.0
2014-03-12,13547.5,264.0,2014.0,3.0,12.0,11.5,2.0,0.0
2014-03-13,13571.5,239.08333333333334,2014.0,3.0,13.0,11.5,3.0,0.0
2014-03-14,13595.5,213.41666666666666,2014.0,3.0,14.0,11.5,4.0,0.0
2014-03-15,13619.5,121.75,2014.0,3.0,15.0,11.5,5.0,1.0
2014-03-16,13643.5,119.0,2014.0,3.0,16.0,11.5,6.0,1.0
2014-03-17,13667.5,209.66666666666666,2014.0,3.0,17.0,11.5,0.0,0.0
2014-03-18,13691.5,213.41666666666666,2014.0,3.0,18.0,11.5,1.0,0.0
2014-03-19,13715.5,192.5,2014.0,3.0,19.0,11.5,2.0,0.0
2014-03-20,13739.5,124.91666666666667,2014.0,3.0,20.0,11.5,3.0,0.0
2014-03-21,13763.5,149.0,2014.0,3.0,21.0,11.5,4.0,0.0
2014-03-22,13787.5,129.0,2014.0,3.0,22.0,11.5,5.0,1.0
2014-03-23,13811.5,119.41666666666667,2014.0,3.0,23.0,11.5,6.0,1.0
2014-03-24,13835.5,214.08333333333334,2014.0,3.0,24.0,11.5,0.0,0.0
2014-03-25,13859.5,236.16666666666666,2014.0,3.0,25.0,11.5,1.0,0.0
2014-03-26,13883.5,198.16666666666666,2014.0,3.0,26.0,11.5,2.0,0.0
2014-03-27,13907.5,120.08333333333333,2014.0,3.0,27.0,11.5,3.0,0.0
2014-03-28,13931.5,207.75,2014.0,3.0,28.0,11.5,4.0,0.0
2014-03-29,13955.5,145.25,2014.0,3.0,29.0,11.5,5.0,1.0
2014-03-30,13979.5,130.91666666666666,2014.0,3.0,30.0,11.5,6.0,1.0
2014-03-31,14003.5,232.5,2014.0,3.0,31.0,11.5,0.0,0.0
2014-04-01,14027.5,260.4166666666667,2014.0,4.0,1.0,11.5,1.0,0.0
2014-04-02,14051.5,242.16666666666666,2014.0,4.0,2.0,11.5,2.0,0.0
2014-04-03,14075.5,221.08333333333334,2014.0,4.0,3.0,11.5,3.0,0.0
2014-04-04,14099.5,224.5,2014.0,4.0,4.0,11.5,4.0,0.0
2014-04-05,14123.5,138.58333333333334,2014.0,4.0,5.0,11.5,5.0,1.0
2014-04-06,14147.5,136.66666666666666,2014.0,4.0,6.0,11.5,6.0,1.0
2014-04-07,14171.5,292.8333333333333,2014.0,4.0,7.0,11.5,0.0,0.0
2014-04-08,14195.5,231.08333333333334,2014.0,4.0,8.0,11.5,1.0,0.0
2014-04-09,14219.5,252.41666666666666,2014.0,4.0,9.0,11.5,2.0,0.0
2014-04-10,14243.5,432.6666666666667,2014.0,4.0,10.0,11.5,3.0,0.0
2014-04-11,14267.5,328.0833333333333,2014.0,4.0,11.0,11.5,4.0,0.0
2014-04-12,14291.5,193.16666666666666,2014.0,4.0,12.0,11.5,5.0,1.0
2014-04-13,14315.5,148.66666666666666,2014.0,4.0,13.0,11.5,6.0,1.0
2014-04-14,14339.5,290.1666666666667,2014.0,4.0,14.0,11.5,0.0,0.0
2014-04-15,14363.5,263.75,2014.0,4.0,15.0,11.5,1.0,0.0
2014-04-16,14387.5,258.4166666666667,2014.0,4.0,16.0,11.5,2.0,0.0
2014-04-17,14411.5,257.5833333333333,2014.0,4.0,17.0,11.5,3.0,0.0
2014-04-18,14435.5,247.0,2014.0,4.0,18.0,11.5,4.0,0.0
2014-04-19,14459.5,158.25,2014.0,4.0,19.0,11.5,5.0,1.0
2014-04-20,14483.5,140.58333333333334,2014.0,4.0,20.0,11.5,6.0,1.0
2014-04-21,14507.5,223.33333333333334,2014.0,4.0,21.0,11.5,0.0,0.0
2014-04-22,14531.5,262.9166666666667,2014.0,4.0,22.0,11.5,1.0,0.0
2014-04-23,14555.5,280.75,2014.0,4.0,23.0,11.5,2.0,0.0
2014-04-24,14579.5,284.1666666666667,2014.0,4.0,24.0,11.5,3.0,0.0
2014-04-25,14603.5,243.83333333333334,2014.0,4.0,25.0,11.5,4.0,0.0
2014-04-26,14627.5,196.75,2014.0,4.0,26.0,11.5,5.0,1.0
2014-04-27,14651.5,192.5,2014.0,4.0,27.0,11.5,6.0,1.0
2014-04-28,14675.5,265.4166666666667,2014.0,4.0,28.0,11.5,0.0,0.0
2014-04-29,14699.5,277.0833333333333,2014.0,4.0,29.0,11.5,1.0,0.0
2014-04-30,14723.5,283.8333333333333,2014.0,4.0,30.0,11.5,2.0,0.0
2014-05-01,14747.5,267.9166666666667,2014.0,5.0,1.0,11.5,3.0,0.0
2014-05-02,14771.5,238.66666666666666,2014.0,5.0,2.0,11.5,4.0,0.0
2014-05-03,14795.5,186.91666666666666,2014.0,5.0,3.0,11.5,5.0,1.0
2014-05-04,14819.5,146.0,2014.0,5.0,4.0,11.5,6.0,1.0
2014-05-05,14843.5,251.75,2014.0,5.0,5.0,11.5,0.0,0.0
2014-05-06,14867.5,243.25,2014.0,5.0,6.0,11.5,1.0,0.0
2014-05-07,14891.5,245.66666666666666,2014.0,5.0,7.0,11.5,2.0,0.0
2014-05-08,14915.5,266.1666666666667,2014.0,5.0,8.0,11.5,3.0,0.0
2014-05-09,14939.5,289.3333333333333,2014.0,5.0,9.0,11.5,4.0,0.0
2014-05-10,14963.5,165.25,2014.0,5.0,10.0,11.5,5.0,1.0
2014-05-11,14987.5,131.41666666666666,2014.0,5.0,11.0,11.5,6.0,1.0
2014-05-12,15011.5,284.4166666666667,2014.0,5.0,12.0,11.5,0.0,0.0
2014-05-13,15035.5,278.5833333333333,2014.0,5.0,13.0,11.5,1.0,0.0
2014-05-14,15059.5,266.25,2014.0,5.0,14.0,11.5,2.0,0.0
2014-05-15,15083.5,253.66666666666666,2014.0,5.0,15.0,11.5,3.0,0.0
2014-05-16,15107.5,282.0,2014.0,5.0,16.0,11.5,4.0,0.0
2014-05-17,15131.5,182.08333333333334,2014.0,5.0,17.0,11.5,5.0,1.0
2014-05-18,15155.5,150.91666666666666,2014.0,5.0,18.0,11.5,6.0,1.0
2014-05-19,15179.5,284.25,2014.0,5.0,19.0,11.5,0.0,0.0
2014-05-20,15203.5,337.5833333333333,2014.0,5.0,20.0,11.5,1.0,0.0
2014-05-21,15227.5,402.9166666666667,2014.0,5.0,21.0,11.5,2.0,0.0
2014-05-22,15251.5,372.3333333333333,2014.0,5.0,22.0,11.5,3.0,0.0
2014-05-23,15275.5,297.1666666666667,2014.0,5.0,23.0,11.5,4.0,0.0
